restuarant_name,number_of_reviews,food_overall_rating,service_overall_rating,ambiance_overall_rating,overall_rating,noise_level,one_star_percent,two_star_percent,three_star_percent,four_star_percent,five_star_percent,loved_for_array,filters_array
Mante - Bailey,201,3.31,4.45,2.07,4.66,energetic,0.04468458880328176,0.4161272245512731,0.2217098258711734,0.04656483317864942,0.26554708508885105,"{true,false,false,true}","{false,true,true,false}"
"Hyatt, Hilpert and Grimes",166,4.89,1.31,0.73,0.94,energetic,0.006479156735891475,0.0010390307667703888,0.015247654949019755,0.07756219557828044,0.8986838543935156,"{true,false,false,true}","{false,false,false,true}"
"Stracke, Hahn and Fisher",341,2.26,4.82,1.70,4.10,do not recall,0.0021425447292710105,0.001909588145406689,0.01564908540381348,0.20432895232818254,0.7757517526278941,"{false,true,false,true}","{true,true,false,true}"
"Leffler, Berge and Stamm",42,2.66,1.96,3.50,4.08,quiet,0.017722819966978186,0.0166603660930422,0.1809054326040794,0.2270767767665649,0.5565661426358794,"{false,false,true,false}","{true,false,false,false}"
Lebsack - Koepp,22,0.48,1.12,1.77,0.17,moderate,0.0079030623619886,0.005500183772664048,0.045425969871895344,0.12362090058346288,0.7565464865911555,"{false,false,true,true}","{true,true,true,true}"
"Durgan, Hessel and Pollich",139,3.95,0.38,1.19,2.06,energetic,0.00021231454124574529,0.11650562887986704,0.01740560713219265,0.038731853896738964,0.8210174600515134,"{true,false,true,false}","{true,false,true,false}"
Runte Inc,39,1.68,3.53,0.29,2.36,do not recall,0.00007750049855794918,0.03044746191324262,0.12217390941808909,0.2682494940826107,0.5775442622444673,"{false,true,false,true}","{false,true,false,false}"
"McLaughlin, Leannon and McLaughlin",148,2.68,0.08,1.47,0.63,do not recall,0.013882642624918225,0.11151971730768874,0.4758520429121463,0.12931300209261876,0.18032979871279298,"{true,false,true,true}","{true,false,false,true}"
Bahringer - Cummerata,163,1.12,1.94,3.30,1.38,energetic,0.00020467726399210197,0.001321716221386993,0.018041078082849275,0.22685952171100235,0.7440527190683315,"{true,false,true,false}","{false,false,false,false}"
Treutel - Sporer,85,1.34,0.93,4.69,4.28,energetic,0.0035028055772266748,0.015583716213494539,0.14604968926701908,0.04627898880311054,0.7859481542424331,"{true,true,false,true}","{true,false,true,false}"
Jones LLC,27,1.67,4.15,1.96,1.45,do not recall,0.006645749699149535,0.00027878422316753547,0.011860172066983563,0.23621751005899466,0.741941490888891,"{false,false,true,true}","{true,false,true,true}"
"Heaney, Cole and Murray",146,3.48,4.24,0.20,0.29,do not recall,0.0011644806247763854,0.000811396209908565,0.008078591527754005,0.03379532226744982,0.9555917218988683,"{false,false,true,false}","{false,true,true,false}"
Hirthe - Green,325,2.28,4.43,2.49,4.37,quiet,0.05614167762755183,0.03551189872702209,0.17598286064009644,0.5605366797463479,0.10946631710650911,"{true,true,false,true}","{true,true,false,false}"
Nolan LLC,83,3.29,4.19,3.96,2.10,energetic,0.0003850087527792079,0.008025831494298447,0.10173536987405361,0.5346330769756934,0.3550281232488721,"{true,false,true,true}","{false,true,true,false}"
"Gislason, Baumbach and Parker",393,0.63,4.57,1.61,3.89,moderate,0.01563658805012384,0.007457052135156826,0.040814062922950006,0.18543863688099602,0.7399675684104927,"{false,false,false,true}","{true,false,false,true}"
"Maggio, O'Keefe and Hermiston",372,1.66,0.82,2.96,2.87,energetic,0.00042844442184206073,0.0009836495491334911,0.006009960374078506,0.057089177979674714,0.9341094430809049,"{false,false,true,false}","{true,true,true,true}"
Langworth LLC,226,1.56,1.86,3.91,3.97,moderate,0.015782261616286868,0.13421788469039814,0.17435144919464055,0.4970954939994313,0.15567100874188333,"{false,false,true,false}","{true,false,true,false}"
Schmeler Inc,209,1.62,3.23,3.84,0.34,moderate,0.0046773071675384305,0.04931411693069868,0.0020103834510109375,0.26655115400207663,0.6768980610644253,"{false,true,true,true}","{false,false,false,false}"
Russel - Brown,210,4.40,0.26,4.58,0.28,quiet,0.04686348056469136,0.11302456437734801,0.08259651096576023,0.009384989290421617,0.6589594625105057,"{false,true,true,false}","{true,false,true,true}"
"Lemke, Hickle and Williamson",68,2.10,3.35,1.16,3.48,moderate,0.011327482748042197,0.14513879455861683,0.223805071935408,0.12733606851422094,0.4788047102384265,"{false,false,true,true}","{false,false,false,true}"
Heaney - Torphy,208,4.04,1.48,3.79,0.33,energetic,0.006718267669638394,0.008991128520246316,0.10085024766760115,0.7975380721874564,0.08178985316630172,"{false,true,true,false}","{true,false,false,false}"
Harris - Metz,43,0.37,1.93,4.06,3.26,do not recall,0.08385266407228802,0.1562116662023592,0.1837034381501659,0.3739441030379225,0.17799963115468498,"{false,true,false,true}","{true,false,true,true}"
"O'Reilly, Tromp and Thiel",211,4.25,2.49,2.28,2.08,moderate,0.00015293541569080823,0.021442246484888582,0.0018728854932543737,0.07429523136562736,0.9015660576178426,"{true,true,false,true}","{true,true,true,false}"
"Turcotte, O'Kon and Harris",41,2.87,1.42,0.39,3.12,quiet,0.00060395519228357,0.0018897439007670566,0.058165234424840236,0.41162333337372403,0.5233610061682938,"{false,false,false,false}","{true,false,true,false}"
Connelly - Hodkiewicz,137,2.12,3.08,4.43,0.44,moderate,0.046877449216534674,0.013728932986859108,0.12499718844097715,0.2949667677358632,0.32396917335837006,"{false,true,true,false}","{true,true,false,true}"
Hyatt LLC,52,3.12,3.63,3.99,0.99,do not recall,0.06538730032100702,0.22314299591798117,0.39868621361706075,0.10122385754046874,0.12780520749647817,"{true,true,false,false}","{true,false,false,false}"
"Conroy, Jacobi and Bailey",360,1.43,2.31,2.90,3.86,do not recall,0.004366141991777656,0.0029753272472186456,0.0023575489080124787,0.005928792632262396,0.9836722678211878,"{false,false,false,false}","{false,false,true,false}"
Jacobi LLC,120,1.32,3.81,3.84,3.83,moderate,0.05007386517862862,0.030441569225494583,0.007921514683487143,0.27530047610900765,0.6118963086824762,"{false,false,false,true}","{false,false,true,true}"
Wiza Inc,391,3.28,4.38,3.79,4.29,moderate,0.025056077621742633,0.05383169494500527,0.25243350639535667,0.24116737035224067,0.4016463777328778,"{true,false,true,true}","{false,false,true,true}"
Lang Inc,281,2.76,3.21,0.66,2.05,moderate,0.024970304625502072,0.12914019078979308,0.17546259187834587,0.49438031219769835,0.04196286366454838,"{true,false,false,false}","{false,false,true,true}"
"Stoltenberg, Herman and Schaefer",336,3.56,0.83,0.89,4.40,do not recall,0.005606824799524419,0.009321494082941157,0.03419419799966577,0.581317859354431,0.3659492208102979,"{false,true,false,true}","{false,true,true,false}"
Schimmel LLC,315,3.52,2.51,2.48,1.99,do not recall,0.06859701874619427,0.13557422025004465,0.18769960095932137,0.006858684803644715,0.5679472091849114,"{true,false,true,true}","{false,true,false,true}"
"Pfeffer, Dietrich and Feil",324,3.63,3.35,4.36,3.49,do not recall,0.09587946366404793,0.15992466764186133,0.1129599654613016,0.5699350428520388,0.032984160937294726,"{false,false,false,true}","{false,true,false,true}"
Sawayn - Brakus,151,2.74,0.13,2.77,2.52,quiet,0.0000852281278122163,0.04579910340641208,0.18993243946336597,0.2276957602867265,0.536262085138228,"{true,true,true,true}","{true,false,true,false}"
Schiller - Mohr,373,1.83,1.20,3.60,4.58,moderate,0.008754117016031437,0.029681339357751985,0.008725387761439485,0.013565759369358032,0.9357126945861101,"{true,true,false,false}","{false,true,true,false}"
Leannon and Sons,325,3.25,2.44,3.91,2.98,moderate,2.474161301107835e-7,0.00001104317949979144,0.00018743304455567795,0.000009139074618518299,0.9996963632400462,"{true,false,true,true}","{false,false,true,true}"
Kemmer LLC,246,0.35,0.00,2.36,0.37,quiet,0.013947181188752716,0.007726854828393152,0.019185286106643128,0.41335009699942404,0.5436105928482966,"{true,false,false,false}","{true,false,false,true}"
"Grant, Bednar and Langworth",221,1.57,0.81,3.81,3.30,moderate,0.07465188892886288,0.12012376660605914,0.116924592523981,0.37427643115698556,0.2549287045731623,"{false,true,false,true}","{false,true,true,true}"
Rogahn - Robel,310,3.10,2.46,3.15,0.42,do not recall,0.003191397413299336,0.009805037077805733,0.12872051072558902,0.41917061387649845,0.43822957404669927,"{true,true,true,true}","{true,false,true,false}"
"Marquardt, Kris and Schmeler",15,0.07,2.62,3.35,2.01,quiet,0.005316504858228294,0.01938585851210059,0.06323350401987744,0.24513080254968547,0.6429403466439638,"{true,true,true,true}","{false,true,true,false}"
Schultz - Waters,59,3.16,3.25,3.53,3.05,energetic,0.011943863559296029,0.1963780798914756,0.05752001179191206,0.05187329154610869,0.6740792378756437,"{true,false,false,true}","{false,false,false,true}"
Fadel - Torphy,8,3.91,3.07,0.11,0.43,energetic,0.00269568673326628,0.06078790650452991,0.029828618405242424,0.6880559486389145,0.216906367265985,"{false,false,true,true}","{false,false,true,true}"
Barrows - Kreiger,379,4.24,0.61,4.91,0.46,moderate,0.027708924726669356,0.12773054107892806,0.16339707526919847,0.003103132555198806,0.6751269340893915,"{true,false,true,false}","{true,false,true,true}"
Schimmel Group,60,0.11,1.07,1.20,0.46,moderate,0.008468344712332867,0.00778566773047652,0.027663822098684832,0.014085232229783235,0.9416732035242872,"{true,false,false,true}","{false,true,false,true}"
"Cole, Collier and Feeney",93,4.08,3.35,2.16,3.87,quiet,0.00006067807162366764,0.007628426569842634,0.009148035623745748,0.007434591678261264,0.9721578900782353,"{true,false,false,true}","{true,false,true,true}"
Kunze and Sons,1,0.55,0.42,1.32,0.83,energetic,0.000012339246930186154,0.0011622670414579367,0.08731699161840725,0.4521577813077647,0.4592214979243632,"{true,true,true,true}","{true,true,true,false}"
Terry LLC,189,0.21,4.62,2.49,2.28,moderate,0.136318561638202,0.08583763083220046,0.10115045562506159,0.04785658239733426,0.6056605532319839,"{false,true,true,true}","{true,false,false,true}"
"Crona, Maggio and Tromp",112,2.89,3.28,4.95,4.62,energetic,0.015825344179322194,0.00448970570913239,0.5395226274758517,0.04992614067148294,0.3856123262745652,"{false,false,true,false}","{true,false,false,false}"
Batz - Bergstrom,21,3.71,3.91,2.49,0.54,do not recall,0.14942831778144594,0.07678957366004527,0.18754291727345734,0.19194978042073352,0.3852703678571483,"{true,true,true,true}","{false,false,true,false}"
Hettinger - Nicolas,245,4.95,1.94,3.21,1.36,moderate,0.004704490197997486,0.22609497529478714,0.5691345971106044,0.02927658695565618,0.06651847403184497,"{true,true,true,true}","{false,false,false,true}"
Hilll Group,233,1.54,2.36,0.76,1.80,do not recall,0.0002294457578112382,0.0009411120505068862,0.0003882915738319088,0.014411925246554932,0.9825180297045659,"{true,true,true,false}","{false,false,false,true}"
"Gottlieb, Moore and Blanda",67,1.96,0.82,3.29,1.39,moderate,0.0860153870442111,0.009417382227783218,0.08411629792433845,0.10401861830178041,0.3856536256699472,"{false,false,true,true}","{false,true,true,false}"
Schaden - Rempel,276,2.45,3.21,1.07,2.60,moderate,0.006255645479290912,0.09646985120222111,0.013611833834094823,0.615141440136867,0.09409398168419503,"{false,true,true,true}","{false,false,false,true}"
Ledner Group,337,4.82,2.47,0.22,1.27,do not recall,0.09217422108567536,0.22605020021244016,0.02890019441966237,0.437477617755233,0.20881232712609732,"{true,true,true,false}","{false,false,true,true}"
Blick Group,171,0.97,0.55,4.82,3.59,moderate,0.0505225868400953,0.11448879416735928,0.5076815501687049,0.017505499117320595,0.2729432440528279,"{false,true,false,true}","{false,true,false,true}"
Kozey and Sons,355,4.94,3.20,4.98,3.86,energetic,0.24164653872454445,0.014981885067375557,0.12501155512118445,0.5121939840077895,0.038353078649812744,"{false,false,true,false}","{false,false,false,false}"
Dickens LLC,49,1.98,2.11,3.39,3.11,moderate,0.002442055170937461,0.014182513264041227,0.3641526923215433,0.42338240026025026,0.1868926786497589,"{false,true,true,false}","{true,false,true,true}"
"Lemke, Crist and Botsford",128,1.22,4.16,2.23,3.95,do not recall,0.0075960997637767695,0.01997444468771635,0.04533880829682807,0.10452114132592023,0.81582699912055,"{false,false,true,true}","{true,false,false,false}"
Stracke - Kautzer,308,1.27,2.27,1.39,4.73,quiet,0.07004829796763144,0.0536883603286803,0.3315184127811991,0.28954347067940833,0.21056121316394072,"{false,true,false,false}","{false,true,true,true}"
Heller - Cronin,216,4.05,0.13,0.24,2.11,energetic,0.022086464071934313,0.06970132572003944,0.021093426484419135,0.327270281172874,0.537473406638804,"{true,false,false,false}","{true,false,false,false}"
"Lockman, Rippin and Bartoletti",223,3.22,2.97,0.29,2.63,quiet,0.0178277857692885,0.007321850519338889,0.002613524144221459,0.022500786722652554,0.9486601738726217,"{true,false,true,false}","{true,true,true,false}"
"Reichel, Hermiston and O'Connell",233,2.24,2.07,4.81,3.30,do not recall,0.009556070344767877,0.07917764888778075,0.19567658144763908,0.33650789281010557,0.3090421458008874,"{false,false,false,false}","{false,false,false,true}"
"Hettinger, Fisher and Lowe",394,1.32,2.44,4.73,4.30,moderate,0.0036807841031593234,0.014597451000574925,0.07122141546525082,0.3482883792512142,0.5467614184292542,"{false,true,true,false}","{false,false,false,true}"
"Armstrong, Williamson and Von",7,2.59,4.72,3.79,3.50,quiet,0.007476780348925307,0.005878187221584451,0.10037878784178025,0.3162724743456614,0.5607116594230879,"{false,true,false,true}","{true,false,false,false}"
Krajcik - Reinger,230,2.45,3.57,0.71,4.76,do not recall,0.00678043971015451,0.001164911294690715,0.01726716449853872,0.039999414671567604,0.9336799651721472,"{false,true,true,true}","{false,false,true,true}"
"Zieme, Hahn and Kessler",248,3.49,2.46,1.23,1.85,do not recall,0.10342586411502236,0.018634808484539748,0.013200121330066423,0.12587729203950793,0.4008669584306179,"{false,false,false,false}","{false,true,true,true}"
"Feeney, Abbott and Veum",105,0.97,0.28,2.80,3.29,quiet,0.014410007372461418,0.013281616264563825,0.02817808365194687,0.3398198251922142,0.5312403348969974,"{false,true,false,true}","{false,true,false,true}"
Vandervort - Champlin,208,4.59,2.18,4.62,1.88,do not recall,0.031209182596714683,0.4994753293773704,0.049079411168226623,0.306624232394831,0.02804325031446453,"{true,false,true,true}","{false,false,true,false}"
Fadel and Sons,254,1.53,2.60,2.97,2.56,do not recall,0.017075987080781594,0.10605395883487267,0.02379243709393313,0.126339387988237,0.6892687036017868,"{true,false,true,true}","{false,true,false,true}"
Nitzsche Inc,177,1.74,4.70,2.56,0.06,quiet,0.03701649403884263,0.06837272093959382,0.03488247012846709,0.7659243543609994,0.09013003666738917,"{false,true,true,true}","{false,false,true,true}"
Nader Group,355,0.33,4.77,4.88,0.23,energetic,0.022199074595137376,0.014789218479202336,0.12778140423721943,0.3865078434732943,0.4379706022054026,"{false,false,true,false}","{true,false,true,false}"
Hettinger - Bergstrom,288,4.27,4.78,3.67,3.69,moderate,0.0010467198860291326,0.03371657759113185,0.09127852517863035,0.19675501299154144,0.6744685452455719,"{true,true,true,true}","{false,false,true,true}"
Bauch Group,367,3.65,0.08,2.62,1.46,energetic,0.2592232610238483,0.08386712582223119,0.00029228540963350196,0.045016671682565755,0.4527985404087047,"{true,false,true,true}","{false,false,true,true}"
Lang Group,322,1.34,0.42,3.33,4.07,do not recall,0.0028434927780955277,0.012320292560687906,0.018318027583954646,0.003224816416163279,0.9623508537553565,"{false,false,true,true}","{true,true,false,true}"
Waelchi Inc,38,1.76,2.17,3.95,1.04,moderate,0.02137167663980456,0.018969512406580513,0.20356620009575435,0.6592753165780066,0.05700857454509811,"{false,true,false,false}","{false,false,true,true}"
Abshire and Sons,342,2.11,4.14,3.54,2.31,energetic,0.002537118760477101,0.38438622110676685,0.0329886093708964,0.32051025140580003,0.25854856260931736,"{true,true,true,true}","{false,true,true,true}"
"Fisher, Beer and Homenick",18,1.25,2.69,2.83,3.98,do not recall,0.013726207297785792,0.025730506267078058,0.2873317198639652,0.1004031774772005,0.49001501417376847,"{true,false,false,false}","{false,false,true,true}"
"Smitham, Smitham and Anderson",398,3.38,0.53,1.18,4.81,energetic,0.01134732999273068,0.017310958255249635,0.3029197283000315,0.0161987717378337,0.6386462067101462,"{false,true,false,true}","{false,false,false,false}"
"Nienow, Jerde and Schumm",196,3.27,1.75,2.19,0.21,quiet,0.00001437913842718043,0.0023708039116433037,0.023658664116092486,0.018002569523524588,0.9558336212321896,"{false,false,true,true}","{false,false,false,false}"
Kessler - Olson,311,2.14,4.23,4.03,2.74,quiet,0.0000013926794790998807,0.018718533060674402,0.4050421184276152,0.2992684327832707,0.27587949026842895,"{false,true,false,false}","{true,false,false,false}"
Rath - Monahan,186,3.01,1.88,4.21,3.10,quiet,0.01049016119881568,0.19403509731176363,0.22892303618473964,0.1968720050587569,0.22742789767787386,"{true,false,false,true}","{false,true,true,true}"
"Donnelly, Crooks and Price",80,4.96,3.71,0.51,3.21,quiet,0.012461864721705445,0.004261204934368602,0.5484551587998415,0.07073658960693424,0.3582339152531713,"{true,false,true,false}","{false,false,true,false}"
